gene_id	ControlSample	KnockOutSample
AT1G788 5.169836 496.882962
AT1G789 17418.789880 5287.539323
AT1G790 12272.156133 631.557604
AT1G791 6898.721732 3558.462172
AT1G792 2396.636860 3184.355480
AT1G793 24262.913511 2887.722404
AT1G794 6882.054750 9016.417737
AT1G795 5813.183081 6830.184332
AT1G796 19291.926023 1826.425672
AT1G797 6418.807947 2761.702628
AT1G798 23424.870144 669.743004
AT1G799 12796.264290 3191.565722
AT1G800 6579.155156 629.070070
AT1G801 3759.316050 1856.189459
AT1G802 58.655965 4803.880123
AT1G803 6952.145909 265.501602
AT1G804 2750.809534 3384.938078
AT1G805 11746.036866 12736.342967
AT1G806 11927.599719 3440.121708
AT1G807 16321.291726 10649.565722
AT1G808 2633.263436 7380.502609
AT1G809 706.760338 755.575732
AT1G810 8238.031922 744.535356
AT1G811 919.867916 20176.489761
AT1G812 470.404370 4384.982452
AT1G813 2107.104678 9843.813288
AT1G814 6338.937834 6970.312601
AT1G815 230.927946 6665.112369
AT1G816 21137.320017 19602.696005
AT1G817 10789.671773 169.438398
AT1G818 2348.352794 5978.784021
AT1G819 465.731071 10464.961699
AT1G820 6289.674184 22455.823054
AT1G821 60.611286 228.363781
AT1G822 7977.407483 16776.102908
AT1G823 409.246864 53.154118
AT1G824 2164.070803 2208.174078
AT1G825 8685.129612 5941.278115
AT1G826 28680.111454 6932.211066
AT1G827 21208.988464 6797.002838
AT1G828 8503.374310 278.568682
AT1G829 6042.742454 803.046358
AT1G830 1173.611866 3892.400586
AT1G831 5971.816279 16215.570788
AT1G832 9973.913877 3182.802210
AT1G833 3472.394147 5735.272317
AT1G834 16050.699820 23150.030824
AT1G835 5833.545549 4620.290414
AT1G836 16872.841823 81.973022
AT1G837 11148.620014 3296.528703
AT1G838 1902.663045 13524.740806
AT1G839 8939.703543 8004.124882
AT1G840 266.838588 3673.649678
AT1G841 11716.536515 3627.516556
AT1G842 570.572588 3994.006775
AT1G843 9959.483016 7713.107944
AT1G844 7322.031312 8391.237770
AT1G845 1955.983154 6810.486068
AT1G846 5091.850459 16520.835444
AT1G847 7151.447493 4540.211188
AT1G848 11262.751122 3312.396008
AT1G849 21164.520341 16987.384411
AT1G850 2829.746544 193.885525
AT1G851 24604.394665 3613.206946
AT1G852 4972.866604 23491.602985
AT1G853 295.541246 2707.521744
AT1G854 21252.008728 1468.118351
AT1G855 10889.297708 15945.853053
AT1G856 14234.966887 115.840693
AT1G857 12801.408338 14731.287820
AT1G858 4287.517106 3684.666158
AT1G859 14741.744011 11117.700064
AT1G860 6290.168401 18359.652089
AT1G861 5822.269814 15657.911985
AT1G862 264.100467 7264.377148
AT1G863 1817.771294 1171.008362
AT1G864 1161.664998 14404.385052
AT1G865 10759.583850 3530.950285
AT1G866 4656.298288 14242.438978
AT1G867 13587.662587 2404.284310
AT1G868 5336.856075 5834.380566
AT1G869 898.087863 5686.201300
AT1G870 10140.619373 7345.840632
AT1G871 22.734825 27340.925321
AT1G872 3264.081484 5725.928159
AT1G873 12519.345256 2909.306467
AT1G874 12025.470443 19078.254494
AT1G875 8796.393048 18602.493515
AT1G876 22263.008515 2299.380169
AT1G877 11262.312479 295.837428
AT1G878 19959.611408 660.273934
AT1G879 10685.547533 3882.713675
AT1G880 3425.834468 23044.500137
AT1G881 16597.638844 310.133732
AT1G882 1272.067080 2161.641408
AT1G883 28324.684469 19709.026917
AT1G884 22929.105502 406.876125
AT1G885 348.168462 8094.339244
AT1G886 629.955077 9579.457991
AT1G887 3788.036988 15515.111545
AT1G888 233.635701 1503.644642
AT1G889 5191.219214 1623.376568
AT1G890 100.543260 7616.076540
AT1G891 536.905789 1207.703909
AT1G892 22852.630696 3544.021485
AT1G893 5663.199011 1111.696219
AT1G894 2561.318461 13753.989105
AT1G895 22654.187567 1885.482345
AT1G896 25667.724235 2975.056612
AT1G897 3661.185736 1231.112949
AT1G898 8450.199469 12478.850246
AT1G899 8316.060366 5723.430891
AT1G900 2812.350047 1315.665456
AT1G901 13292.568590 259.524400
AT1G902 189.128819 13031.511460
AT1G903 6186.323191 2681.951231
AT1G904 11538.007721 16448.738060
AT1G905 2328.626972 5396.286752
AT1G906 7892.700461 1157.453230
AT1G907 11210.611896 6326.167943
AT1G908 17106.377148 12397.292398
AT1G909 8684.954466 1998.748711
AT1G910 131.081179 6804.648030
AT1G911 10752.296884 3256.773125
AT1G912 10288.564409 1053.999145
AT1G913 441.475417 1263.189795
AT1G914 5446.326426 2843.543474
AT1G915 19477.250038 9838.398877
AT1G916 6064.174078 6027.208930
AT1G917 8452.681051 2758.494369
AT1G918 9163.306131 6816.067690
AT1G919 14510.705100 5877.515549
AT1G920 2897.808191 18027.793634
AT1G921 8247.179907 1312.125004
AT1G922 750.558794 810.232856
AT1G923 1997.117832 22547.532579
AT1G924 20386.278085 2527.441816
AT1G925 15430.798120 404.316660
AT1G926 858.017518 3806.905362
AT1G927 5230.202460 2441.314859
AT1G928 9162.858974 5048.883267
AT1G929 12954.393872 8019.496689
AT1G930 2895.298013 5708.844356
AT1G931 5443.183081 3099.207007
AT1G932 11959.839717 8436.852412
AT1G933 2989.388104 6050.258492
AT1G934 178.465682 11417.960265
AT1G935 5680.072756 4099.472396
AT1G936 664.231758 2535.368389
AT1G937 1637.989502 8994.944792
AT1G938 5352.790918 10847.253639
AT1G939 898.565538 13329.060884
AT1G940 1991.605213 27561.166723
AT1G941 2568.151494 2923.552538
AT1G942 3420.323130 2569.094028
AT1G943 18727.626576 7083.563341
AT1G944 25302.311655 374.642659
AT1G945 6158.029420 9668.406476
AT1G946 969.294473 1344.009247
AT1G947 1399.906919 19907.380291
AT1G948 597.714896 1885.277200
AT1G949 6595.558672 10217.374676
AT1G950 7366.046083 9053.049776
AT1G951 2069.227699 1306.047578
AT1G952 815.156468 17251.912351
AT1G953 3496.611591 3989.699240
AT1G954 6888.879910 7778.740257
AT1G955 3537.316813 17791.700186
AT1G956 4874.983245 16867.550310
AT1G957 12058.265481 3303.147221
AT1G958 722.588580 3174.274422
AT1G959 4119.942961 472.721763
AT1G960 1133.239906 15335.408918
AT1G961 12029.602954 17654.845576
AT1G962 18289.940489 14356.038514
AT1G963 8829.313395 9868.911313
AT1G964 25336.588275 2654.365429
AT1G965 6087.152074 2492.184515
AT1G966 10.925016 18639.039155
AT1G967 3645.058138 23870.214850
AT1G968 247.338023 609.218116
AT1G969 4106.821497 71.493759
AT1G970 1145.606006 8235.220313
AT1G971 14225.964843 285.763115
AT1G972 6251.851222 4856.995148
AT1G973 2850.728233 1800.284555
AT1G974 13708.706076 8771.198340
AT1G975 3606.984924 23766.933561
AT1G976 19628.422376 2101.498581
AT1G977 19816.972442 8816.487075
AT1G978 3308.796167 1674.316599
AT1G979 8217.228065 141.974059
AT1G980 26397.034211 1441.412244
AT1G981 19012.722434 20376.693777
AT1G982 15950.458327 2987.054048
AT1G983 6537.408429 1406.932463
AT1G984 114.969085 3589.246529
AT1G985 9009.410810 4328.989532
AT1G986 21416.551012 2562.228584
AT1G987 6813.866085 6761.758782
AT1G988 14324.412305 11294.710410
AT1G989 103.101840 12258.082583
AT1G990 484.444472 1183.037782
AT1G991 18664.853359 9388.719138
AT1G992 10804.510392 2688.071627
AT1G993 9493.481399 17949.417402
AT1G994 3625.276650 14772.504746
AT1G995 461.437178 8297.185827
AT1G996 5219.107028 22454.242378
AT1G997 3314.383282 324.080203
AT1G998 8405.109287 9496.954253
AT1G999 13946.582263 4346.274880
AT1G1000 3083.873470 684.880825
AT1G1001 5684.616840 20338.196417
AT1G1002 2494.727012 890.855800
AT1G1003 3351.909055 20287.451613
AT1G1004 3964.055300 21202.776757
AT1G1005 19342.449843 13455.142064
AT1G1006 6360.451643 1759.498947
AT1G1007 7918.026063 8937.941832
AT1G1008 1620.845973 12158.368175
AT1G1009 3556.307993 6819.828791
AT1G1010 768.594745 6629.907529
AT1G1011 1820.926572 6925.743156
AT1G1012 2665.376019 1211.154881
AT1G1013 17143.743126 5142.287973
AT1G1014 7906.639912 3592.843715
AT1G1015 8778.792322 522.421064
AT1G1016 3314.399060 4579.749138
AT1G1017 3935.898953 3451.629139
AT1G1018 5211.222327 8358.902310
AT1G1019 3687.782342 25928.108158
AT1G1020 14743.446028 13741.441084
AT1G1021 1208.104251 14283.704642
AT1G1022 4652.301218 5002.718314
AT1G1023 7760.835383 8718.756249
AT1G1024 12270.043153 4281.719291
AT1G1025 142.463393 7262.950743
AT1G1026 91.673269 2831.160741
AT1G1027 11009.994201 16119.978179
AT1G1028 651.165593 23104.568255
AT1G1029 4243.417096 462.277474
AT1G1030 1855.451003 3856.960479
AT1G1031 4993.617817 1323.132420
AT1G1032 601.506394 8544.385266
AT1G1033 16256.631916 13996.925687
AT1G1034 3280.298349 13080.230415
AT1G1035 644.982208 13514.381054
AT1G1036 6917.083865 1923.880398
AT1G1037 4708.238166 6503.639637
AT1G1038 558.043916 17272.198675
AT1G1039 1243.631520 5708.233283
AT1G1040 238.441359 127.718680
AT1G1041 2214.914701 2527.862423
AT1G1042 10064.342051 10023.761284
AT1G1043 4170.674154 23457.921873
AT1G1044 14897.751518 6326.063021
AT1G1045 1713.186132 3683.480605
AT1G1046 13148.720786 3005.547899
AT1G1047 1482.859890 1552.840510
AT1G1048 20377.536485 2368.664388
AT1G1049 23973.520310 9436.127812
AT1G1050 11396.523209 961.305216
AT1G1051 1588.016053 1883.576464
AT1G1052 7769.038118 13478.098697
AT1G1053 9253.459883 3150.231269
AT1G1054 1628.338511 19597.165593
AT1G1055 6064.531083 2916.867336
AT1G1056 1494.362743 14033.145329
AT1G1057 11622.796411 2408.617481
AT1G1058 1368.291391 2075.765313
AT1G1059 1108.516373 4181.659780
AT1G1060 3166.342967 16.553606
AT1G1061 18422.361950 292.666952
AT1G1062 10603.290994 17099.464583
AT1G1063 11380.515641 3636.867122
AT1G1064 12197.635548 15799.989837
AT1G1065 11420.019532 25129.872127
AT1G1066 9860.501694 1226.996735
AT1G1067 5435.917814 11335.489975
AT1G1068 5470.322611 5582.875179
AT1G1069 3593.887661 12311.827387
AT1G1070 9225.513718 8704.533097
AT1G1071 2810.189825 5966.710623
AT1G1072 10865.539109 10353.760643
AT1G1073 0.750542 13291.588763
AT1G1074 7695.586077 3765.853725
AT1G1075 16691.060335 19378.815027
AT1G1076 13702.496048 7593.867977
AT1G1077 6149.371471 5474.489212
AT1G1078 7400.170507 128.377697
AT1G1079 11707.816279 20212.681051
AT1G1080 3471.019868 10166.196783
AT1G1081 18568.145909 543.427839
AT1G1082 11167.706046 1109.976562
AT1G1083 5902.167547 2.354350
AT1G1084 10741.583361 16449.995300
AT1G1085 11616.488784 13294.185003
AT1G1086 6831.399182 533.748589
AT1G1087 2078.339549 392.770196
AT1G1088 24295.593249 1790.466506
AT1G1089 2662.742576 4485.409711
AT1G1090 11328.671651 17983.646626
AT1G1091 194.064760 19451.720573
AT1G1092 360.351329 2725.486923
AT1G1093 320.407361 9428.991363
AT1G1094 6611.441145 23317.608203
AT1G1095 4443.339946 12332.298654
AT1G1096 2704.013001 2467.843654
AT1G1097 2152.381878 982.587115
AT1G1098 6393.637135 4575.786035
AT1G1099 2911.663106 6107.149754
AT1G1100 1562.221747 8074.174749
AT1G1101 6625.694082 13297.305368
AT1G1102 1602.108951 31288.663930
AT1G1103 11912.163091 43.414899
AT1G1104 2325.360790 15668.190924
AT1G1105 7786.498001 17608.325449
AT1G1106 1032.589251 1533.257729
AT1G1107 4909.810358 555.350841
AT1G1108 15578.886074 22150.479537
AT1G1109 85.801508 2213.473464
AT1G1110 23884.811457 15587.895077
AT1G1111 16790.498550 3567.640004
AT1G1112 8657.576189 65.093234
AT1G1113 3812.486862 8072.227088
AT1G1114 10802.585955 6831.750969
AT1G1115 22882.279214 6791.797845
AT1G1116 7644.137242 8609.838343
AT1G1117 4126.076022 1916.476211
AT1G1118 5973.936094 12448.166265
AT1G1119 6582.634144 4802.160466
AT1G1120 13934.679647 4029.915830
AT1G1121 1028.806238 26584.709311
AT1G1122 22489.246529 10777.840632
AT1G1123 2669.507035 5.134922
AT1G1124 4219.166387 4729.574938
AT1G1125 24285.688772 23491.857845
AT1G1126 5412.149052 27108.949370
AT1G1127 9.225043 13974.164892
AT1G1128 26731.240577 15109.221534
AT1G1129 11753.242225 15742.997650
AT1G1130 11411.643849 13756.240120
AT1G1131 8423.418622 4250.264901
AT1G1132 26741.833552 83.646596
AT1G1133 4439.247780 3346.663961
AT1G1134 7210.279946 12231.301614
AT1G1135 8924.160588 9565.096408
AT1G1136 499.356761 1550.742271
AT1G1137 4197.243080 9031.834773
AT1G1138 10645.810694 20447.850215
AT1G1139 17396.372051 4479.969085
AT1G1140 5981.100497 12212.763329
AT1G1141 4545.850459 61.826533
AT1G1142 6435.505844 18933.603687
AT1G1143 3227.422224 2449.634541
AT1G1144 1734.244819 735.011078
AT1G1145 12280.104617 5369.626301
AT1G1146 10093.575945 116.405530
AT1G1147 19991.082064 5979.824885
AT1G1148 30727.342662 17288.281198
AT1G1149 1752.211371 10844.940336
AT1G1150 8204.598437 3840.886990
AT1G1151 68.127079 17480.510758
AT1G1152 24075.200049 1124.828272
AT1G1153 12409.220252 893.155217
AT1G1154 7349.345012 5803.683248
AT1G1155 11576.051119 12341.839045
AT1G1156 10081.266671 17812.243965
AT1G1157 14789.437117 28464.683370
AT1G1158 817.425336 10694.886929
AT1G1159 8410.662404 3944.116214
AT1G1160 22638.941984 458.975280
AT1G1161 4063.307596 14061.111820
AT1G1162 11532.143559 1876.395947
AT1G1163 27911.284249 13920.578722
AT1G1164 8992.399060 13763.494064
AT1G1165 17850.683309 15354.286050
AT1G1166 4145.082827 11530.557085
AT1G1167 15414.590960 6548.592181
AT1G1168 3122.727744 1928.176183
AT1G1169 8969.234138 6007.390912
AT1G1170 4212.849910 3757.024903
AT1G1171 11062.658986 686.309030
AT1G1172 1640.598773 10285.884579
AT1G1173 2750.644673 8004.699393
AT1G1174 8325.659108 10117.247902
AT1G1175 6115.714286 20100.039308
AT1G1176 12562.048402 4955.129215
AT1G1177 12731.290628 6238.443434
AT1G1178 13601.884091 18734.896817
AT1G1179 16917.663961 18510.481826
AT1G1180 3103.455092 8706.171209
AT1G1181 7107.619098 17184.063906
AT1G1182 17074.834437 17536.918241
AT1G1183 10373.723869 25140.675161
AT1G1184 3541.625782 2754.440352
AT1G1185 1823.011109 8790.009796
AT1G1186 361.365093 7547.887753
AT1G1187 884.627522 6283.912229
AT1G1188 3172.519364 9681.438948
AT1G1189 8442.787439 958.515336
AT1G1190 10200.445143 8375.268288
AT1G1191 7120.478042 11835.753960
AT1G1192 13325.509354 9133.709281
AT1G1193 22714.500168 447.048067
AT1G1194 38.179937 2723.041322
AT1G1195 5328.190924 12662.818812
AT1G1196 10630.672018 6608.343272
AT1G1197 23810.569536 11794.092715
AT1G1198 14151.893551 18712.025208
AT1G1199 3983.108432 2342.107852
AT1G1200 26254.576861 7422.708151
AT1G1201 501.279794 4439.380596
AT1G1202 7320.712668 1286.007324
AT1G1203 1116.402326 4037.360515
AT1G1204 7670.271249 3032.851100
AT1G1205 437.862117 26224.790429
AT1G1206 13531.532029 17261.557237
AT1G1207 15071.831538 2446.408887
AT1G1208 22762.858760 8615.016327
AT1G1209 19471.420209 12419.305521
AT1G1210 2235.510056 830.294382
AT1G1211 6047.461959 17496.015809
AT1G1212 15705.725944 10815.347148
AT1G1213 5607.112339 300.810724
AT1G1214 986.199561 14071.833491
AT1G1215 5878.903989 20041.052400
AT1G1216 7212.856838 10137.840938
AT1G1217 2006.291391 11038.627033
AT1G1218 16365.119419 2006.274178
AT1G1219 3043.184790 15589.434492
AT1G1220 5756.252815 6816.839839
AT1G1221 2084.121342 334.655416
AT1G1222 17050.589831 6098.456252
AT1G1223 2554.531083 3666.468276
AT1G1224 7569.762017 6014.252144
AT1G1225 3551.033967 5834.450514
AT1G1226 409.800348 1810.483444
AT1G1227 3889.235572 23242.542985
AT1G1228 22.565691 1726.443098
AT1G1229 2425.684133 4793.841609
AT1G1230 2906.177190 385.064425
AT1G1231 13004.409040 3737.177526
AT1G1232 2683.621723 10349.692618
AT1G1233 16333.094272 3320.110172
AT1G1234 995.677419 6528.433149
AT1G1235 6561.511704 11543.160802
AT1G1236 4147.544542 1105.782952
AT1G1237 19717.631947 6624.151036
AT1G1238 303.829585 472.303476
AT1G1239 2288.210639 2218.500320
AT1G1240 8925.565050 10971.470412
AT1G1241 4011.515976 5669.468520
AT1G1242 1071.910520 3575.509537
AT1G1243 774.253609 3247.725639
AT1G1244 12432.343516 11999.301187
AT1G1245 3318.149480 12670.681906
AT1G1246 4997.912534 7462.255318
AT1G1247 2929.167516 229.816706
AT1G1248 5088.870205 6617.402051
AT1G1249 12796.955565 2831.349498
AT1G1250 4740.863979 4457.783013
AT1G1251 4246.073183 6219.510605
AT1G1252 2644.047212 3941.868984
AT1G1253 10982.161779 10280.637349
AT1G1254 15681.953093 6626.074770
AT1G1255 3887.727195 12857.713248
AT1G1256 1650.383099 16868.241249
AT1G1257 917.092807 8891.433454
AT1G1258 19510.976135 773.592151
AT1G1259 11483.538072 10860.347819
AT1G1260 4867.122044 756.597308
AT1G1261 4451.085360 2478.129643
AT1G1262 4250.316477 3335.956206
AT1G1263 7607.863704 10001.338115
AT1G1264 943.690756 14910.665487
AT1G1265 3076.310312 14112.926603
AT1G1266 30824.689169 5755.472732
AT1G1267 8274.843471 2861.851497
AT1G1268 21645.204016 80.444533
AT1G1269 27847.472213 3466.438978
AT1G1270 1096.870754 22083.549150
AT1G1271 650.772790 20385.968627
AT1G1272 17576.361278 4041.110324
AT1G1273 10851.608631 15967.302835
AT1G1274 18390.033753 9045.497604
AT1G1275 3922.988403 9555.927030
AT1G1276 375.104282 747.382611
AT1G1277 5099.421644 330.158574
AT1G1278 5284.260537 2039.773766
AT1G1279 9205.250069 1369.282876
AT1G1280 6384.691305 15862.863704
AT1G1281 1471.756035 389.067049
AT1G1282 10612.159886 62.870754
AT1G1283 12084.993957 19117.799615
AT1G1284 5754.204535 14587.203467
AT1G1285 2053.792688 11283.251137
AT1G1286 3160.013886 1197.004303
AT1G1287 16722.637867 19590.055086
AT1G1288 155.339213 5000.478225
AT1G1289 8992.458571 1852.477340
AT1G1290 5353.299142 28556.312876
AT1G1291 3502.687613 6024.473922
AT1G1292 3206.152684 1899.576342
AT1G1293 17436.387127 1101.562181
AT1G1294 618.672384 1709.319132
AT1G1295 5408.816797 28174.139958
AT1G1296 15860.143681 8920.224372
AT1G1297 814.208472 3272.283853
AT1G1298 5492.169408 11123.606067
AT1G1299 9119.274178 6942.834620
AT1G1300 6438.989959 6562.123478
AT1G1301 2018.854732 124.487228
AT1G1302 18941.798212 11984.737968
AT1G1303 5602.595721 6388.011902
AT1G1304 81.627003 1082.636433
AT1G1305 6425.342326 26716.462630
AT1G1306 6370.543199 10394.452040
AT1G1307 20592.518937 21052.630268
AT1G1308 2665.679800 9168.666372
AT1G1309 11841.952086 3649.666860
AT1G1310 1026.259835 2179.941343
AT1G1311 5282.371288 4699.369243
AT1G1312 19294.170721 6857.559313
AT1G1313 13383.565172 1611.720634
AT1G1314 6103.023499 6757.052889
AT1G1315 3622.285775 10419.078127
AT1G1316 14614.303415 16336.997589
AT1G1317 12383.419172 5247.106845
AT1G1318 341.470199 141.370037
AT1G1319 295.006928 768.008362
AT1G1320 856.215583 9957.932920
AT1G1321 835.592822 20890.639363
AT1G1322 81.912534 10858.655629
AT1G1323 6419.228370 2966.632771
AT1G1324 3644.656484 80.683798
AT1G1325 24184.165227 1156.206244
AT1G1326 171.940611 2615.842524
AT1G1327 12171.868038 16935.615467
AT1G1328 22869.378460 17231.184362
AT1G1329 8458.662923 1403.024934
AT1G1330 27314.463576 355.677908
AT1G1331 15566.315989 8957.976775
AT1G1332 12923.397198 438.517685
AT1G1333 10440.214606 18453.094760
AT1G1334 563.888668 1159.485336
AT1G1335 9388.802149 4784.659261
AT1G1336 4487.337870 874.016083
AT1G1337 5631.644490 3770.270577
AT1G1338 400.935362 10162.203375
AT1G1339 11318.131046 6297.734306
AT1G1340 1093.285897 3907.906095
AT1G1341 12840.963164 15344.771874
AT1G1342 10433.203925 9598.269601
AT1G1343 993.190710 1356.275582
AT1G1344 7832.001129 7163.216651
AT1G1345 531.951537 370.790063
AT1G1346 13330.132450 459.260109
AT1G1347 6843.504807 18935.701163
AT1G1348 22496.447768 11329.081179
AT1G1349 219.584826 235.024506
AT1G1350 448.024903 5512.270882
AT1G1351 2.607501 18004.810175
AT1G1352 3473.142827 6813.280435
AT1G1353 9890.589923 21331.636769
AT1G1354 1545.849361 2778.718711
AT1G1355 12107.395856 8419.831660
AT1G1356 10302.344676 8732.172613
AT1G1357 17769.032105 555.650410
AT1G1358 19463.917966 2290.120548
AT1G1359 4338.013245 4099.350719
AT1G1360 446.061098 7837.626881
AT1G1361 15806.196966 19548.733543
AT1G1362 3051.451765 851.870907
AT1G1363 18113.419477 8543.827876
AT1G1364 17221.850276 9398.555315
AT1G1365 935.842799 551.834864
AT1G1366 2698.580676 4967.117771
AT1G1367 15468.348094 15167.389386
AT1G1368 165.679495 5860.417127
AT1G1369 2727.290139 19734.237983
AT1G1370 14001.559435 3738.111515
AT1G1371 1622.181829 5626.451613
AT1G1372 882.789941 20986.562578
AT1G1373 3233.111362 575.701346
AT1G1374 15232.035646 27281.462477
AT1G1375 21127.062868 947.418134
AT1G1376 8479.982971 4694.890927
AT1G1377 322.514267 4397.526475
AT1G1378 7306.753014 4304.968780
AT1G1379 10505.242470 1322.416608
AT1G1380 29762.193731 9026.246315
AT1G1381 18849.090457 8553.048647
AT1G1382 6350.972747 17875.817743
AT1G1383 5153.713340 6236.907620
